author_type,district,floor,kitchen_meters,price,rooms_count,total_meters,year_of_construction
2.0,2.5,2.0,5.0,7000000.0,1.0,35.6,2009
2.0,3.9,5.0,3.0,7230000.0,1.0,30.2,2024
2.0,3.4,22.0,6.2,7199000.0,1.0,31.2,2024
2.0,3.7,22.0,5.0,7200000.0,1.0,33.8,2017
2.0,2.5,4.0,9.0,7400000.0,1.0,37.7,2017
2.0,3.8,21.0,4.0,7500000.0,1.0,22.7,2022
2.0,3.9,18.0,4.0,7800000.0,1.0,34.2,2002
2.0,2.5,2.0,7.0,7955000.0,1.0,43.2,2020
2.0,4.0,6.0,7.5,8100000.0,1.0,51.9,2023
2.0,3.4,20.0,10.0,8550000.0,1.0,38.0,2020
2.0,4.0,5.0,7.5,8600000.0,1.0,51.6,2023
2.0,2.5,23.0,4.1,8650000.0,1.0,30.0,2017
2.0,4.0,6.0,5.8,8900000.0,1.0,59.34,2025
2.0,4.0,22.0,9.0,9200000.0,1.0,36.0,2022
2.0,2.5,10.0,7.9,9500000.0,1.0,39.5,2026
2.0,2.5,4.0,12.0,9500000.0,1.0,60.0,2026
2.0,2.9,10.0,11.0,10500000.0,1.0,55.2,2025
2.0,3.8,14.0,10.0,10899000.0,1.0,42.0,2015
2.0,2.5,12.0,19.0,12000000.0,1.0,49.0,2017
2.0,4.0,9.0,2.9,12300000.0,1.0,31.0,2023
2.0,3.4,14.0,27.0,12400000.0,1.0,135.0,2019
2.0,4.0,7.0,3.0,12500000.0,1.0,53.5,2022
2.0,2.5,20.0,19.0,12500000.0,1.0,49.0,2017
2.0,3.3,8.0,45.7,18500000.0,1.0,117.2,2017
2.0,3.8,4.0,35.0,28500000.0,1.0,186.9,1999
2.0,3.8,8.0,25.0,49000000.0,1.0,130.0,2007
2.0,3.3,5.0,0.0,1680000.0,1.0,20.1,1960
2.0,2.5,1.0,5.0,1680000.0,1.0,24.97,2025
2.0,3.3,3.0,3.0,1750000.0,1.0,16.5,1989
2.0,3.7,3.0,1.0,1760000.0,1.0,14.3,2011
2.0,3.3,1.0,6.0,1799000.0,1.0,18.0,2017
2.0,4.0,1.0,2.0,1800000.0,1.0,15.0,2012
2.0,2.5,10.0,5.0,1870000.0,1.0,39.35,2027
2.0,2.5,7.0,5.0,1860000.0,1.0,32.47,2023
2.0,4.4,14.0,3.3,1899000.0,1.0,19.4,2012
5.0,4.0,3.0,7.0,1855000.0,1.0,17.0,2012
2.0,4.2,3.0,3.0,1999000.0,1.0,18.0,1970
2.0,4.4,3.0,3.0,1990000.0,1.0,20.0,2011
2.0,3.3,4.0,5.0,2000000.0,1.0,18.0,1988
2.0,2.5,10.0,4.0,2000000.0,1.0,24.97,2025
2.0,3.7,1.0,2.0,2000000.0,1.0,23.0,1990
5.0,2.5,5.0,10.75,2000000.0,1.0,39.35,2027
2.0,2.5,5.0,3.0,2050000.0,1.0,39.0,2027
2.0,3.7,2.0,3.0,2050000.0,1.0,16.0,1989
2.0,2.5,3.0,5.0,2050000.0,1.0,33.0,2023
2.0,4.4,15.0,6.6,2100000.0,1.0,19.6,2012
2.0,3.3,3.0,4.0,2100000.0,1.0,23.8,2001
2.0,2.5,3.0,5.0,2100000.0,1.0,39.02,2027
2.0,2.5,17.0,5.0,2100000.0,1.0,25.0,2025
2.0,4.4,1.0,4.0,2190000.0,1.0,19.4,2015
2.0,2.5,6.0,5.0,2170000.0,1.0,25.0,2025
2.0,3.7,1.0,5.16,2150000.0,1.0,25.8,1958
2.0,4.4,1.0,6.399999999999999,2200000.0,1.0,22.4,2011
2.0,3.3,2.0,3.0,2200000.0,1.0,25.0,1968
2.0,3.3,3.0,4.0,2200000.0,1.0,17.0,1989
2.0,4.4,4.0,3.0,2200000.0,1.0,19.1,2015
2.0,4.4,14.0,3.0,2200000.0,1.0,21.1,2012
2.0,3.7,1.0,6.0,2200000.0,1.0,30.8,2017
2.0,3.3,3.0,4.0,2235000.0,1.0,24.4,1968
5.0,4.2,4.0,3.0,2200000.0,1.0,15.0,1998
2.0,3.7,5.0,4.0,2200000.0,1.0,20.0,2013
5.0,4.4,6.0,4.0,2200000.0,1.0,19.4,2014
5.0,2.5,5.0,4.4,2200000.0,1.0,39.35,2027
2.0,3.7,8.0,3.0,2260000.0,1.0,19.3,2017
2.0,3.7,6.0,4.0,2250000.0,1.0,19.9,2014
2.0,3.3,3.0,2.0,2269000.0,1.0,17.0,1974
2.0,2.5,4.0,5.0,2280000.0,1.0,30.88,2025
2.0,2.5,6.0,5.0,2290000.0,1.0,24.67,2025
2.0,3.3,2.0,4.0,2260000.0,1.0,24.5,1968
5.0,4.4,9.0,4.0,2280000.0,1.0,19.5,2012
2.0,3.7,10.0,3.0,2300000.0,1.0,19.7,2014
2.0,3.7,14.0,3.2,2300000.0,1.0,19.2,2014
2.0,3.7,2.0,3.0,2300000.0,1.0,19.4,2014
2.0,4.4,7.0,4.0,2300000.0,1.0,18.0,2011
2.0,3.7,6.0,3.0,2300000.0,1.0,20.0,2013
2.0,2.5,13.0,5.0,2320000.0,1.0,25.0,2025
2.0,4.0,1.0,2.0,2300000.0,1.0,15.0,2022
5.0,2.5,7.0,5.0,2300000.0,1.0,33.58,2023
5.0,2.5,7.0,14.0,2300000.0,1.0,39.0,2026
2.0,2.9,1.0,5.0,2350000.0,1.0,17.9,1938
2.0,3.3,5.0,3.0,2380000.0,1.0,17.5,2024
2.0,3.7,2.0,3.0,2350000.0,1.0,21.4,2018
2.0,4.4,10.0,0.0,2390000.0,1.0,19.3,2015
2.0,4.4,4.0,8.0,2400000.0,1.0,18.8,2012
2.0,2.9,3.0,3.0,2400000.0,1.0,19.8,2016
2.0,4.4,9.0,4.0,2400000.0,1.0,19.1,2015
2.0,2.9,3.0,3.5,2400000.0,1.0,17.4,1972
5.0,4.4,15.0,4.100000000000001,2400000.0,1.0,18.1,2013
2.0,3.7,2.0,5.0,2480000.0,1.0,21.0,2016
2.0,4.4,16.0,4.0,2450000.0,1.0,22.0,2012
2.0,3.3,4.0,3.0,2480000.0,1.0,18.0,1964
2.0,2.5,15.0,5.0,2480000.0,1.0,24.7,2023
2.0,3.7,2.0,2.0,2500000.0,1.0,19.4,2014
2.0,3.7,8.0,4.0,2530000.0,1.0,20.0,2013
2.0,4.4,16.0,3.0,2500000.0,1.0,20.4,2011
2.0,2.9,10.0,3.0,2500000.0,1.0,19.5,2023
2.0,3.7,16.0,5.0,2530000.0,1.0,22.2,2012
2.0,3.7,3.0,7.0,2520000.0,1.0,31.0,2013
2.0,3.7,13.0,3.0,2500000.0,1.0,22.0,2013
2.0,3.7,13.0,3.6,2500000.0,1.0,18.0,2013
5.0,2.9,4.0,3.6,2500000.0,1.0,18.0,2017
2.0,3.7,13.0,4.0,2500000.0,1.0,20.0,2017
5.0,2.9,6.0,9.599999999999998,2500000.0,1.0,19.4,2023
5.0,2.9,1.0,5.0,2500000.0,1.0,25.0,1940
5.0,4.2,5.0,0.0,2500000.0,1.0,18.9,1994
2.0,3.7,3.0,5.0,2590000.0,1.0,34.0,2010
2.0,3.7,8.0,5.0,2590000.0,1.0,21.0,2016
2.0,2.9,5.0,4.5600000000000005,2550000.0,1.0,22.8,2017
2.0,3.7,2.0,6.600000000000001,2570000.0,1.0,20.6,2015
2.0,3.7,4.0,4.5,2550000.0,1.0,19.5,2013
2.0,4.4,17.0,8.399999999999999,2590000.0,1.0,23.4,2013
5.0,3.7,4.0,4.1000000000000005,2580000.0,1.0,20.5,2013
2.0,2.9,2.0,6.0,2600000.0,1.0,18.0,2017
2.0,3.7,2.0,3.0,2600000.0,1.0,31.0,2017
2.0,4.4,16.0,3.0,2600000.0,1.0,22.5,2013
2.0,3.7,3.0,4.0,2600000.0,1.0,24.0,2017
2.0,3.7,2.0,4.16,2600000.0,1.0,20.8,2016
2.0,3.7,5.0,4.0,2600000.0,1.0,20.0,2017
2.0,3.7,3.0,10.0,2670000.0,1.0,17.8,1979
2.0,3.3,2.0,10.0,2650000.0,1.0,27.0,1968
2.0,2.9,9.0,3.0,2680000.0,1.0,22.0,2018
2.0,2.9,5.0,3.0,2650000.0,1.0,22.0,2018
2.0,3.7,7.0,4.0,2700000.0,1.0,20.7,2015
2.0,3.7,14.0,3.6,2700000.0,1.0,23.8,2013
2.0,2.5,7.0,5.0,2700000.0,1.0,33.0,2024
2.0,4.4,13.0,5.0,2700000.0,1.0,26.0,2013
2.0,3.7,10.0,3.0,2745000.0,1.0,20.0,2013
2.0,2.9,9.0,5.0,2700000.0,1.0,22.3,2015
2.0,3.7,16.0,2.0,2740000.0,1.0,25.0,2013
2.0,3.7,3.0,4.2,2700000.0,1.0,21.0,2017
2.0,2.9,11.0,3.6200000000000006,2750000.0,1.0,18.1,2024
2.0,3.9,5.0,3.0,2750000.0,1.0,13.0,1958
2.0,4.2,5.0,11.600000000000001,2750000.0,1.0,29.6,1994
2.0,2.5,3.0,5.0,2750000.0,1.0,14.9,1944
2.0,2.5,6.0,5.0,2750000.0,1.0,33.58,2025
2.0,2.5,6.0,5.0,2750000.0,1.0,33.0,2020
2.0,2.5,10.0,5.0,2780000.0,1.0,33.5,2020
2.0,4.4,12.0,4.0,2790000.0,1.0,26.0,2015
5.0,2.5,3.0,2.9800000000000004,2750000.0,1.0,14.9,1944
2.0,3.7,3.0,6.0,2800000.0,1.0,21.0,2016
2.0,2.9,5.0,4.6,2800000.0,1.0,22.4,2015
2.0,4.4,10.0,10.0,2800000.0,1.0,27.7,2014
2.0,3.7,5.0,4.0,2800000.0,1.0,20.8,2015
2.0,2.9,2.0,3.6,2800000.0,1.0,18.2,2017
5.0,3.7,2.0,7.0,2800000.0,1.0,27.0,2017
2.0,2.5,3.0,3.0,2850000.0,1.0,33.58,2026
2.0,3.7,3.0,5.6,2850000.0,1.0,35.3,2012
2.0,2.5,4.0,5.0,2850000.0,1.0,32.47,2025
2.0,3.8,9.0,3.0,2890000.0,1.0,16.5,1981
2.0,2.5,8.0,5.0,2880000.0,1.0,39.02,2024
2.0,3.3,2.0,3.0,2855000.0,1.0,24.2,1970
5.0,2.5,4.0,5.0,2850000.0,1.0,33.0,2020
2.0,2.9,6.0,5.0,2900000.0,1.0,24.0,2015
2.0,2.9,4.0,6.0,2900000.0,1.0,21.0,2024
2.0,2.9,14.0,3.3,2945000.0,1.0,22.7,2018
2.0,2.5,5.0,5.0,2900000.0,1.0,39.02,2024
2.0,3.7,9.0,5.0,2900000.0,1.0,20.6,2015
2.0,2.9,7.0,3.5,2900000.0,1.0,22.4,2025
2.0,3.7,3.0,4.0,2900000.0,1.0,16.2,1987
2.0,2.5,7.0,5.0,2900000.0,1.0,33.0,2024
2.0,2.5,1.0,5.0,2750000.0,1.0,31.7,1959
2.0,4.0,1.0,5.0,2350000.0,1.0,31.6,2022
2.0,3.7,4.0,3.0,2940000.0,1.0,25.0,2013
2.0,2.9,7.0,3.5,2900000.0,1.0,22.5,2025
2.0,3.3,2.0,4.0,2935000.0,1.0,25.4,1968
5.0,2.9,1.0,5.0,2900000.0,1.0,24.9,2015
5.0,2.5,9.0,10.0,2900000.0,1.0,39.0,2024
2.0,2.9,14.0,3.0,2950000.0,1.0,22.7,2017
2.0,2.9,4.0,5.0,2950000.0,1.0,21.0,2023
2.0,2.9,4.0,6.8,2950000.0,1.0,24.1,2014
2.0,2.9,16.0,5.0,2950000.0,1.0,21.0,2018
2.0,4.2,2.0,3.0,2950000.0,1.0,31.0,2013
2.0,4.4,10.0,4.800000000000001,2950000.0,1.0,24.0,2011
5.0,4.2,15.0,1.0,2950000.0,1.0,31.0,1994
5.0,2.5,17.0,5.0,2950000.0,1.0,32.0,2025
2.0,3.7,10.0,3.0,3000000.0,1.0,20.0,2013
2.0,2.9,16.0,4.0,3000000.0,1.0,20.9,2023
2.0,2.9,6.0,5.0,3000000.0,1.0,24.2,2014
2.0,2.5,6.0,4.4,3000000.0,1.0,39.02,2023
2.0,2.9,3.0,5.0,3000000.0,1.0,26.5,2020
4.0,2.9,17.0,11.529999999999998,3020000.0,1.0,23.83,2024
2.0,2.9,2.0,4.28,3000000.0,1.0,21.4,2020
5.0,4.2,6.0,5.24,3036000.0,1.0,26.2,2018
2.0,2.5,2.0,4.4,3070000.0,1.0,39.02,2025
2.0,4.0,4.0,4.68,3090000.0,1.0,23.4,1969
2.0,3.7,5.0,4.4799999999999995,3090000.0,1.0,22.4,2014
2.0,4.0,8.0,4.512,3060000.0,1.0,22.56,2026
2.0,4.4,16.0,5.28,3075000.0,1.0,26.4,2013
2.0,2.5,10.0,8.0,3100000.0,1.0,39.3,2024
2.0,3.7,7.0,11.0,3100000.0,1.0,21.9,2016
2.0,3.7,8.0,5.0,3100000.0,1.0,23.9,2013
2.0,3.7,17.0,6.0,3100000.0,1.0,27.9,2024
2.0,3.7,6.0,3.0,3100000.0,1.0,37.8,2020
2.0,4.0,7.0,3.0,3100000.0,1.0,17.0,1970
2.0,3.7,10.0,6.0,3100000.0,1.0,24.7,2019
2.0,2.5,5.0,5.0,3100000.0,1.0,38.7,2024
2.0,3.3,3.0,5.0,3136000.0,1.0,39.2,1968
5.0,2.9,15.0,3.1,3100000.0,1.0,28.3,2021
5.0,2.5,6.0,4.4,3100000.0,1.0,39.02,2024
2.0,2.5,6.0,4.0,3190000.0,1.0,37.7,2024
2.0,3.7,1.0,10.0,3150000.0,1.0,27.0,1968
2.0,2.9,10.0,7.0,3190000.0,1.0,24.0,2020
2.0,3.7,1.0,5.0,3180000.0,1.0,26.7,2005
2.0,4.2,1.0,5.0,3150000.0,1.0,15.0,1980
4.0,2.9,1.0,10.75,3177000.0,1.0,25.55,2025
2.0,3.7,5.0,10.0,3200000.0,1.0,28.6,2011
2.0,3.9,1.0,9.0,3200000.0,1.0,23.3,1986
2.0,3.7,10.0,12.600000000000001,3230000.0,1.0,33.0,2017
2.0,3.7,9.0,5.0,3200000.0,1.0,32.4,2023
2.0,3.7,17.0,4.0,3200000.0,1.0,24.0,2016
2.0,3.7,2.0,6.0,3200000.0,1.0,39.0,2014
2.0,2.9,4.0,5.0,3200000.0,1.0,25.0,2015
2.0,3.7,3.0,3.0,3200000.0,1.0,32.5,2023
2.0,4.0,12.0,11.0,3210000.0,1.0,26.0,2026
2.0,3.7,5.0,5.0,3290000.0,1.0,32.0,2023
2.0,3.7,9.0,5.0,3290000.0,1.0,32.0,2020
2.0,3.7,10.0,4.0,3250000.0,1.0,30.0,2017
2.0,3.7,3.0,3.0,3250000.0,1.0,20.4,2024
2.0,2.9,9.0,5.0,3290000.0,1.0,26.4,2024
2.0,2.9,7.0,4.0,3270000.0,1.0,27.0,2019
5.0,3.7,3.0,5.0,3250000.0,1.0,39.0,2018
2.0,3.7,4.0,10.0,3300000.0,1.0,32.4,2024
2.0,3.7,10.0,5.0,3300000.0,1.0,32.0,2024
2.0,2.9,4.0,3.0,3300000.0,1.0,28.0,2013
2.0,3.7,9.0,5.0,3300000.0,1.0,31.1,2016
2.0,2.5,8.0,5.0,3300000.0,1.0,32.7,2012
2.0,2.9,8.0,3.5,3300000.0,1.0,25.3,2025
2.0,2.9,10.0,3.6,3300000.0,1.0,22.8,2017
2.0,3.3,13.0,3.0,3300000.0,1.0,20.9,2010
2.0,3.7,2.0,6.0,3300000.0,1.0,36.5,2018
2.0,3.7,15.0,5.0,3300000.0,1.0,32.0,2024
2.0,2.9,2.0,4.0,3300000.0,1.0,23.0,2023
2.0,2.5,8.0,10.399999999999999,3300000.0,1.0,32.4,2010
2.0,3.7,8.0,7.0,3380000.0,1.0,25.0,2024
2.0,2.5,5.0,7.0,3350000.0,1.0,32.5,2012
2.0,2.5,8.0,5.0,3350000.0,1.0,33.0,2011
2.0,2.9,7.0,3.0,3399000.0,1.0,26.0,2017
2.0,2.5,2.0,5.0,3350000.0,1.0,32.5,2020
2.0,3.3,1.0,3.0,3350000.0,1.0,17.2,1989
2.0,2.9,8.0,5.0,3350000.0,1.0,21.0,2015
2.0,4.0,6.0,5.44,3360000.0,1.0,27.2,2027
5.0,2.9,17.0,5.3,3350000.0,1.0,25.7,2024
2.0,4.4,25.0,5.0,3400000.0,1.0,25.0,2020
2.0,2.5,5.0,5.0,3400000.0,1.0,32.5,2013
2.0,3.3,4.0,6.0,3420000.0,1.0,23.8,2016
2.0,2.9,10.0,4.0,3400000.0,1.0,25.7,2017
2.0,3.3,12.0,4.0,3400000.0,1.0,21.1,2015
2.0,3.2,18.0,6.800000000000001,3400000.0,1.0,34.0,2023
2.0,2.9,2.0,5.0,3400000.0,1.0,24.0,2014
5.0,2.9,11.0,2.0,3400000.0,1.0,25.7,2020
2.0,2.5,5.0,10.0,3480000.0,1.0,33.6,2014
2.0,3.3,17.0,5.0200000000000005,3499000.0,1.0,25.1,2023
2.0,4.0,15.0,4.908,3450000.0,1.0,24.54,2026
2.0,3.7,10.0,3.0,3450000.0,1.0,39.0,2020
4.0,2.9,1.0,1.8,3490000.0,1.0,22.0,2027
2.0,4.2,5.0,10.0,3500000.0,1.0,30.0,2022
2.0,3.7,15.0,3.0,3500000.0,1.0,27.0,2016
2.0,3.3,2.0,5.0,3500000.0,1.0,29.4,2015
2.0,3.7,4.0,6.3,3500000.0,1.0,29.8,2022
2.0,2.9,15.0,4.0,3500000.0,1.0,20.0,2023
2.0,2.5,5.0,10.0,3500000.0,1.0,32.0,2020
2.0,2.5,7.0,6.0,3500000.0,1.0,32.6,2025
2.0,3.7,3.0,4.0,3540000.0,1.0,28.6,2023
2.0,3.8,1.0,15.9,3500000.0,1.0,86.0,2007
2.0,3.7,7.0,4.0,3500000.0,1.0,30.7,2024
2.0,4.2,4.0,4.0,3500000.0,1.0,30.0,2017
2.0,2.9,14.0,5.0,3500000.0,1.0,25.7,2021
2.0,3.7,8.0,5.0,3500000.0,1.0,25.0,2023
2.0,3.3,1.0,5.0,3500000.0,1.0,23.0,2016
2.0,2.5,5.0,5.0,3500000.0,1.0,39.0,2024
2.0,2.9,17.0,6.0,3500000.0,1.0,27.0,2015
2.0,3.3,3.0,4.0,3500000.0,1.0,24.7,1988
2.0,2.5,3.0,3.0,3500000.0,1.0,18.6,2021
2.0,3.3,8.0,3.6,3500000.0,1.0,23.5,2014
2.0,2.5,16.0,3.0,3500000.0,1.0,25.0,2009
2.0,2.5,6.0,6.800000000000001,3520000.0,1.0,34.0,2020
2.0,4.2,15.0,5.1,3500000.0,1.0,30.0,2015
5.0,2.5,10.0,5.0,3500000.0,1.0,33.0,2024
5.0,3.7,3.0,8.0,3500000.0,1.0,38.0,2017
5.0,2.5,3.0,7.804000000000001,3500000.0,1.0,39.02,2024
5.0,2.9,6.0,4.84,3500000.0,1.0,24.2,2014
5.0,3.7,10.0,5.1,3500000.0,1.0,30.6,2020
2.0,3.3,8.0,4.0,3590000.0,1.0,26.6,2023
2.0,2.9,9.0,4.7,3550000.0,1.0,21.2,2015
2.0,3.7,9.0,4.0,3580000.0,1.0,29.2,2024
2.0,3.7,11.0,5.1,3599000.0,1.0,30.0,2023
2.0,2.5,17.0,16.0,3550000.0,1.0,28.0,2009
2.0,2.5,6.0,9.0,3550000.0,1.0,33.0,2012
2.0,2.9,2.0,5.34,3577000.0,1.0,26.7,2024
4.0,2.9,11.0,5.348,3579000.0,1.0,26.74,2025
5.0,2.5,10.0,4.0,3590000.0,1.0,32.4,2009
2.0,2.9,5.0,3.0,3600000.0,1.0,24.2,2016
2.0,3.3,4.0,3.0,3600000.0,1.0,21.2,2015
2.0,3.3,8.0,10.5,3600000.0,1.0,23.1,2015
2.0,3.7,5.0,3.0,3600000.0,1.0,23.8,2016
2.0,2.5,7.0,3.0,3600000.0,1.0,33.6,2024
2.0,3.3,7.0,4.0,3600000.0,1.0,26.6,2023
4.0,4.0,5.0,5.074000000000001,3627000.0,1.0,25.37,2026
5.0,3.7,16.0,2.1000000000000014,3600000.0,1.0,26.6,2022
2.0,2.9,4.0,5.0,3620000.0,1.0,25.0,2015
5.0,2.9,9.0,3.0,3600000.0,1.0,25.0,2015
5.0,2.9,12.0,10.0,3600000.0,1.0,27.0,2019
2.0,2.9,16.0,6.0,3650000.0,1.0,27.1,2025
2.0,3.7,4.0,12.0,3650000.0,1.0,25.0,2024
2.0,3.3,8.0,5.0,3650000.0,1.0,23.1,2015
2.0,3.7,8.0,6.0,3690000.0,1.0,30.7,2023
2.0,2.5,10.0,5.0,3699000.0,1.0,39.0,2024
2.0,3.7,21.0,5.0,3650000.0,1.0,30.4,2023
4.0,4.0,6.0,5.16,3689000.0,1.0,25.8,2026
2.0,2.9,3.0,5.508,3650000.0,1.0,27.54,2025
4.0,2.9,4.0,5.508,3650000.0,1.0,27.54,2025
2.0,2.9,1.0,5.6000000000000005,3650000.0,1.0,28.0,2025
2.0,2.5,2.0,4.0,3700000.0,1.0,25.4,2009
2.0,4.4,13.0,5.0,3700000.0,1.0,20.7,2014
2.0,2.9,1.0,8.8,3700000.0,1.0,23.8,2015
2.0,3.3,4.0,4.7,3700000.0,1.0,26.3,2023
2.0,3.3,6.0,5.0,3700000.0,1.0,21.3,2015
2.0,3.7,2.0,6.0,3700000.0,1.0,31.0,2014
2.0,4.0,8.0,5.0,3700000.0,1.0,30.4,2021
2.0,3.7,8.0,3.0,3740000.0,1.0,38.4,2019
2.0,3.8,1.0,4.0,3700000.0,1.0,58.0,2007
2.0,3.3,13.0,4.3,3700000.0,1.0,23.5,2023
2.0,2.9,12.0,5.7540000000000004,3740000.0,1.0,28.77,2024
2.0,4.0,1.0,3.0,3700000.0,1.0,25.0,2021
5.0,4.0,9.0,0.0,3700000.0,1.0,26.6,2021
5.0,3.3,6.0,4.0,3700000.0,1.0,21.3,2015
2.0,3.4,8.0,3.0,3750000.0,1.0,23.9,2025
2.0,2.5,5.0,5.0,3750000.0,1.0,26.0,2013
2.0,4.0,10.0,3.0,3750000.0,1.0,29.6,2014
2.0,2.5,7.0,5.0,3750000.0,1.0,33.6,2023
2.0,3.8,5.0,3.0,3750000.0,1.0,25.0,1932
5.0,2.9,6.0,3.3000000000000007,3750000.0,1.0,29.0,2017
2.0,2.9,8.0,3.6,3770000.0,1.0,18.0,2015
2.0,4.0,5.0,6.0,3800000.0,1.0,24.3,2024
2.0,3.7,13.0,2.9,3800000.0,1.0,29.2,2024
2.0,3.2,21.0,5.0,3800000.0,1.0,33.0,2023
2.0,3.7,7.0,3.4,3800000.0,1.0,27.0,2021
2.0,4.4,13.0,4.0,3800000.0,1.0,24.0,2016
2.0,3.3,5.0,4.0,3800000.0,1.0,27.5,2015
2.0,4.4,13.0,4.2,3800000.0,1.0,19.3,2018
2.0,3.3,5.0,3.0,3800000.0,1.0,23.0,2013
2.0,2.5,5.0,5.1,3800000.0,1.0,26.1,2020
2.0,4.2,12.0,5.0,3800000.0,1.0,28.5,2020
2.0,3.7,8.0,7.0,3800000.0,1.0,50.0,2017
2.0,2.9,12.0,5.916,3845000.0,1.0,29.58,2024
2.0,3.3,4.0,5.960000000000001,3800000.0,1.0,29.8,2017
5.0,4.4,2.0,4.4,3800000.0,1.0,22.0,2013
2.0,3.3,5.0,6.0,3850000.0,1.0,35.0,2010
2.0,4.4,16.0,4.2,3850000.0,1.0,18.9,2018
2.0,4.4,1.0,6.0,3890000.0,1.0,24.7,2021
2.0,3.4,3.0,6.0,3890000.0,1.0,28.0,2017
2.0,3.3,5.0,6.000000000000002,3850000.0,1.0,21.1,2009
2.0,4.0,10.0,6.0,3850000.0,1.0,29.6,2014
5.0,4.4,16.0,4.2,3850000.0,1.0,18.9,2018
5.0,3.3,17.0,6.799999999999997,3890000.0,1.0,27.4,2015
2.0,2.5,10.0,10.0,3900000.0,1.0,33.0,2019
2.0,3.3,4.0,10.0,3900000.0,1.0,31.0,2015
2.0,4.4,14.0,7.0,3900000.0,1.0,24.2,2012
2.0,4.0,9.0,4.800000000000001,3900000.0,1.0,24.0,2022
2.0,3.3,9.0,5.0,3900000.0,1.0,22.1,2017
2.0,3.3,1.0,4.7,3900000.0,1.0,24.5,2023
2.0,3.7,5.0,5.0,3900000.0,1.0,27.5,2019
2.0,3.3,15.0,5.0,3900000.0,1.0,28.1,2014
5.0,2.9,9.0,5.0,3900000.0,1.0,25.0,2015
2.0,3.3,13.0,6.0,3900000.0,1.0,30.4,2016
5.0,4.0,8.0,7.0,3900000.0,1.0,24.0,2015
5.0,4.4,15.0,4.0,3900000.0,1.0,28.0,2013
4.0,3.3,18.0,5.1,3932000.0,1.0,24.8,2027
5.0,3.3,7.0,2.5,3900000.0,1.0,29.1,2023
2.0,3.4,4.0,6.0,3990000.0,1.0,30.0,2019
2.0,2.5,4.0,3.1,3950000.0,1.0,26.32,2024
2.0,3.7,6.0,5.0,3999000.0,1.0,38.0,2023
2.0,2.9,1.0,4.0,3950000.0,1.0,25.0,2022
2.0,3.3,1.0,6.0,3950000.0,1.0,29.2,2017
2.0,3.7,8.0,4.5,3950000.0,1.0,28.8,2024
2.0,3.4,5.0,6.0,3990000.0,1.0,23.0,2012
2.0,3.3,6.0,4.8,3950000.0,1.0,27.6,2025
2.0,4.0,1.0,10.0,3990000.0,1.0,30.0,2018
2.0,3.7,5.0,10.0,3990000.0,1.0,38.2,2015
2.0,4.0,5.0,4.14,3960000.0,1.0,20.7,2028
4.0,2.5,1.0,4.74,3986000.0,1.0,23.7,2026
2.0,3.4,2.0,3.9200000000000004,3990000.0,1.0,19.6,2027
4.0,3.4,2.0,2.8,3990000.0,1.0,20.4,2027
2.0,2.9,9.0,3.0,4000000.0,1.0,25.0,2014
2.0,2.9,16.0,10.9,4000000.0,1.0,32.4,2015
2.0,3.7,19.0,3.0,4000000.0,1.0,30.0,2018
2.0,3.8,1.0,3.0,4000000.0,1.0,20.0,1932
2.0,4.2,1.0,10.0,4000000.0,1.0,30.0,2014
2.0,3.7,7.0,5.0,4000000.0,1.0,25.0,2018
2.0,2.5,7.0,14.0,4000000.0,1.0,32.0,2010
2.0,3.3,7.0,14.8,4000000.0,1.0,27.6,2025
2.0,3.3,17.0,4.0,4000000.0,1.0,31.0,2014
2.0,3.7,13.0,3.0,4000000.0,1.0,29.2,2025
2.0,3.3,3.0,5.0,4000000.0,1.0,27.0,2019
2.0,3.3,4.0,6.0,4000000.0,1.0,29.0,1971
2.0,2.9,7.0,5.0,4000000.0,1.0,22.9,2023
2.0,2.9,5.0,5.0,4050000.0,1.0,33.0,2016
2.0,2.9,15.0,6.0,4070000.0,1.0,24.2,2022
2.0,3.7,23.0,10.0,4090000.0,1.0,31.0,2024
2.0,2.9,5.0,4.800000000000001,4050000.0,1.0,24.0,2015
2.0,3.4,15.0,3.0,4050000.0,1.0,24.1,2013
2.0,3.3,5.0,5.0,4050000.0,1.0,25.0,2024
2.0,3.4,18.0,5.0,4100000.0,1.0,25.0,2020
2.0,4.0,10.0,4.0,4100000.0,1.0,24.4,2021
2.0,3.7,6.0,5.0,4100000.0,1.0,39.0,2019
2.0,3.7,22.0,5.0,4120000.0,1.0,33.0,2025
2.0,3.3,3.0,6.0,4100000.0,1.0,27.7,2025
2.0,4.0,17.0,5.074000000000001,4100000.0,1.0,25.37,2026
4.0,4.4,4.0,5.0,4144000.0,1.0,21.85,2026
2.0,3.4,1.0,4.74,4100000.0,1.0,23.7,2027
2.0,2.5,4.0,3.1,4100000.0,1.0,26.12,2020
5.0,2.5,4.0,5.5,4100000.0,1.0,27.6,2011
4.0,2.5,1.0,4.68,4133000.0,1.0,23.4,2026
2.0,3.7,5.0,5.0,4150000.0,1.0,29.8,2015
2.0,2.5,9.0,5.0,4150000.0,1.0,21.0,2023
2.0,2.5,5.0,3.5,4150000.0,1.0,39.0,2014
2.0,2.5,8.0,3.0,4150000.0,1.0,21.0,2023
2.0,2.9,8.0,6.0,4150000.0,1.0,25.0,2024
2.0,3.4,5.0,5.0,4150000.0,1.0,26.0,2025
